hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,reserved_room_type,assigned_room_type,booking_changes,deposit_type,customer_type,adr,required_car_parking_spaces,total_of_special_requests,total_nights,revenue
Resort Hotel,0,66,2015,July,28,6,1,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO,A,E,0,No Deposit,Transient,91.5,0,0,4,366.0
Resort Hotel,0,104,2015,July,28,6,1,3,2,0,0,BB,PRT,Online TA,TA/TO,A,C,1,No Deposit,Transient,73.8,0,1,4,295.2
Resort Hotel,0,28,2015,July,28,6,1,4,2,0,0,BB,PRT,Online TA,TA/TO,E,E,0,No Deposit,Transient,123.0,0,0,5,615.0
Resort Hotel,0,34,2015,July,28,6,1,4,2,0,0,HB,PRT,Direct,Direct,F,F,0,No Deposit,Transient,175.0,1,0,5,875.0
Resort Hotel,0,98,2015,July,28,6,1,5,2,0,0,HB,ESP,Online TA,TA/TO,A,C,0,No Deposit,Transient,117.8,1,1,6,706.8
Resort Hotel,0,104,2015,July,28,6,1,5,2,0,0,BB,PRT,Online TA,TA/TO,E,E,1,No Deposit,Transient,117.63,0,0,6,705.78
Resort Hotel,0,68,2015,July,28,6,2,5,2,2,0,HB,PRT,Online TA,TA/TO,G,G,0,No Deposit,Transient,185.0,0,0,7,1295.0
Resort Hotel,1,86,2015,July,28,6,2,5,1,0,0,HB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,71.0,0,1,7,497.0
Resort Hotel,0,258,2015,July,28,6,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,A,A,0,No Deposit,Contract,47.25,0,0,7,330.75
Resort Hotel,0,111,2015,July,28,6,3,5,2,0,0,HB,PRT,Online TA,TA/TO,A,C,0,No Deposit,Transient,151.0,0,1,8,1208.0
Resort Hotel,1,94,2015,July,28,6,3,7,2,0,0,BB,PRT,Online TA,TA/TO,D,D,0,No Deposit,Transient,87.3,0,0,10,873.0
Resort Hotel,0,112,2015,July,28,6,3,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,120.6,0,1,10,1206.0
Resort Hotel,0,100,2015,July,28,6,3,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,D,D,1,No Deposit,Transient,63.86,0,1,10,638.6
Resort Hotel,0,33,2015,July,28,6,3,7,2,0,0,HB,PRT,Direct,Direct,F,F,5,No Deposit,Transient,157.1,0,1,10,1571.0
Resort Hotel,0,97,2015,July,28,6,3,7,2,0,0,HB,GBR,Offline TA/TO,TA/TO,D,D,0,No Deposit,Contract,91.37,0,2,10,913.7
Resort Hotel,0,80,2015,July,28,6,3,8,1,0,0,BB,FRA,Direct,Direct,A,A,1,No Deposit,Transient,73.0,0,0,11,803.0
Resort Hotel,0,90,2015,July,28,6,4,10,2,0,0,BB,ITA,Offline TA/TO,TA/TO,D,D,0,No Deposit,Contract,110.7,0,0,14,1549.8
Resort Hotel,0,111,2015,July,28,6,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,A,A,0,No Deposit,Contract,93.6,0,0,14,1310.3999999999999
Resort Hotel,0,65,2015,July,28,6,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,D,D,0,No Deposit,Transient,83.5,0,0,7,584.5
Resort Hotel,1,67,2015,July,28,7,0,2,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,73.8,0,1,2,147.6
Resort Hotel,0,55,2015,July,28,7,0,3,2,0,0,BB,ESP,Online TA,TA/TO,A,A,0,No Deposit,Transient,82.0,1,2,3,246.0
Resort Hotel,0,21,2015,July,28,7,0,3,2,1,0,HB,PRT,Direct,Direct,F,F,0,No Deposit,Transient,185.5,0,1,3,556.5
Resort Hotel,0,0,2015,July,28,7,0,1,1,0,0,BB,GBR,Online TA,TA/TO,A,A,0,No Deposit,Transient,109.8,0,3,1,109.8
Resort Hotel,0,0,2015,July,28,7,0,1,3,0,0,HB,PRT,Direct,Direct,C,C,0,No Deposit,Transient,195.0,1,0,1,195.0
Resort Hotel,0,0,2015,July,28,7,0,1,1,0,0,BB,GBR,Online TA,TA/TO,A,A,0,No Deposit,Transient,109.8,0,3,1,109.8
Resort Hotel,0,8,2015,July,28,7,0,4,3,2,0,BB,ESP,Online TA,TA/TO,H,H,2,No Deposit,Transient,193.0,0,1,4,772.0
Resort Hotel,0,66,2015,July,28,7,0,4,2,0,0,BB,PRT,Online TA,TA/TO,D,D,0,No Deposit,Transient,97.0,0,2,4,388.0
Resort Hotel,0,88,2015,July,28,7,0,4,3,0,0,HB,USA,Offline TA/TO,TA/TO,D,E,0,No Deposit,Transient,150.0,0,1,4,600.0
Resort Hotel,0,0,2015,July,28,7,0,4,2,0,0,BB,NLD,Direct,Direct,A,A,2,No Deposit,Transient,98.0,0,0,4,392.0
Resort Hotel,1,43,2015,July,28,7,0,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,91.5,0,0,5,457.5
Resort Hotel,1,88,2015,July,28,7,2,5,2,0,0,HB,PRT,Online TA,TA/TO,E,E,0,No Deposit,Transient,139.0,0,2,7,973.0
Resort Hotel,0,54,2015,July,28,7,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,D,D,0,No Deposit,Transient,79.5,0,0,7,556.5
Resort Hotel,1,292,2015,July,28,7,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Contract,47.25,0,0,7,330.75
Resort Hotel,0,112,2015,July,28,7,4,10,2,0,0,HB,IRL,Offline TA/TO,TA/TO,D,D,0,No Deposit,Contract,126.65,0,1,14,1773.1000000000001
Resort Hotel,0,68,2015,July,28,8,0,3,2,0,0,BB,GBR,Online TA,TA/TO,E,E,0,No Deposit,Transient,107.0,0,1,3,321.0
Resort Hotel,0,7,2015,July,28,8,0,4,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,131.0,1,2,4,524.0
Resort Hotel,0,1,2015,July,28,8,0,4,2,0,0,BB,ESP,Online TA,TA/TO,A,A,0,No Deposit,Transient,131.0,1,1,4,524.0
Resort Hotel,1,113,2015,July,28,8,0,4,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,123.0,0,1,4,492.0
Resort Hotel,0,5,2015,July,28,8,0,4,2,0,0,BB,ESP,Online TA,TA/TO,D,D,0,No Deposit,Transient,146.0,0,1,4,584.0
Resort Hotel,0,83,2015,July,28,8,0,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,110.7,0,1,4,442.8
Resort Hotel,1,105,2015,July,28,8,0,4,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,73.8,0,1,4,295.2
Resort Hotel,0,0,2015,July,28,8,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,61.0,0,0,1,61.0
Resort Hotel,1,1,2015,July,28,8,0,1,2,0,0,BB,PRT,Corporate,Corporate,A,A,0,No Deposit,Transient,104.72,0,1,1,104.72
Resort Hotel,1,1,2015,July,28,8,0,1,2,0,0,BB,PRT,Corporate,Corporate,A,A,0,No Deposit,Transient,104.72,0,1,1,104.72
Resort Hotel,0,1,2015,July,28,8,0,2,2,0,0,BB,CHE,Corporate,Corporate,A,F,0,No Deposit,Transient,104.72,1,1,2,209.44
Resort Hotel,1,102,2015,July,28,8,1,4,2,0,0,BB,PRT,Direct,Direct,A,A,0,No Deposit,Transient,66.42,0,1,5,332.1
Resort Hotel,0,113,2015,July,28,8,2,4,2,0,0,BB,PRT,Direct,Direct,E,E,1,No Deposit,Transient,77.96,1,1,6,467.76
Resort Hotel,1,280,2015,July,28,8,2,5,2,1,0,HB,PRT,Offline TA/TO,TA/TO,D,D,0,No Deposit,Contract,112.0,0,1,7,784.0
Resort Hotel,0,96,2015,July,28,8,2,5,2,0,0,BB,GBR,Online TA,TA/TO,E,F,0,No Deposit,Transient,107.0,0,1,7,749.0
Resort Hotel,0,394,2015,July,28,8,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,D,D,0,No Deposit,Contract,89.68,0,0,7,627.76
Resort Hotel,0,33,2015,July,28,8,2,5,2,0,0,HB,PRT,Online TA,TA/TO,E,E,0,No Deposit,Transient,155.0,0,0,7,1085.0
Resort Hotel,0,82,2015,July,28,8,2,6,3,0,0,BB,IRL,Direct,Direct,A,A,0,No Deposit,Transient,112.0,0,1,8,896.0
Resort Hotel,0,100,2015,July,28,8,2,7,3,0,0,BB,DNK,Online TA,TA/TO,E,E,1,No Deposit,Transient-Party,130.1,0,3,9,1170.8999999999999
Resort Hotel,0,100,2015,July,28,8,2,7,2,0,0,BB,DNK,Online TA,TA/TO,E,E,0,No Deposit,Transient-Party,100.1,0,2,9,900.9
Resort Hotel,0,17,2015,July,28,9,0,1,2,2,0,BB,PRT,Online TA,TA/TO,C,C,0,No Deposit,Transient,123.0,0,3,1,123.0
Resort Hotel,0,68,2015,July,28,9,0,2,3,0,0,BB,ARG,Direct,Direct,A,C,0,No Deposit,Transient,124.0,1,1,2,248.0
Resort Hotel,0,12,2015,July,28,9,0,2,2,2,0,BB,PRT,Direct,Direct,H,G,2,No Deposit,Transient,146.0,1,0,2,292.0
Resort Hotel,1,77,2015,July,28,9,0,3,2,0,0,BB,PRT,Direct,Direct,D,D,0,No Deposit,Transient,97.0,0,0,3,291.0
Resort Hotel,1,24,2015,July,28,9,0,3,2,2,0,BB,PRT,Online TA,TA/TO,C,C,0,No Deposit,Transient,123.0,0,1,3,369.0
Resort Hotel,1,44,2015,July,28,9,0,3,2,2,0,BB,PRT,Online TA,TA/TO,G,G,0,No Deposit,Transient,153.0,0,0,3,459.0
Resort Hotel,0,78,2015,July,28,9,0,3,2,0,1,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,82.0,0,2,3,246.0
Resort Hotel,1,17,2015,July,28,9,1,3,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,105.08,0,0,4,420.32
Resort Hotel,1,103,2015,July,28,9,1,3,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,65.42,0,0,4,261.68
Resort Hotel,0,16,2015,July,28,9,1,3,1,0,0,BB,RUS,Direct,Direct,A,A,0,No Deposit,Transient,98.0,0,1,4,392.0
Resort Hotel,0,14,2015,July,28,9,2,3,2,0,0,BB,SWE,Online TA,TA/TO,A,A,0,No Deposit,Transient,75.46,1,1,5,377.29999999999995
Resort Hotel,0,77,2015,July,28,9,2,3,2,0,0,BB,POL,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,65.5,0,0,5,327.5
Resort Hotel,0,90,2015,July,28,9,2,5,2,0,0,BB,FRA,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient,90.95,0,0,7,636.65
Resort Hotel,0,90,2015,July,28,9,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,A,A,0,No Deposit,Contract,93.6,0,0,7,655.1999999999999
Resort Hotel,0,90,2015,July,28,9,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,E,E,0,No Deposit,Contract,119.25,0,0,7,834.75
Resort Hotel,0,366,2015,July,28,9,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,E,E,0,No Deposit,Contract,134.73,0,0,7,943.1099999999999
Resort Hotel,0,249,2015,July,28,9,2,5,2,0,0,HB,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,112.0,0,1,7,784.0
Resort Hotel,1,69,2015,July,28,9,2,6,2,0,0,HB,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,118.13,0,2,8,945.04
Resort Hotel,0,10,2015,July,28,10,0,1,2,0,0,BB,USA,Direct,Direct,A,A,0,No Deposit,Transient,131.0,0,0,1,131.0
Resort Hotel,0,22,2015,July,28,10,0,2,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,88.2,0,0,2,176.4
Resort Hotel,0,91,2015,July,28,10,0,2,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,73.8,0,1,2,147.6
Resort Hotel,0,23,2015,July,28,10,0,2,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,98.0,0,0,2,196.0
Resort Hotel,0,11,2015,July,28,10,0,2,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,110.5,0,1,2,221.0
Resort Hotel,0,3,2015,July,28,10,0,2,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,131.0,0,1,2,262.0
Resort Hotel,0,13,2015,July,28,10,0,2,2,1,0,HB,PRT,Online TA,TA/TO,G,G,2,No Deposit,Transient,185.0,1,1,2,370.0
Resort Hotel,0,108,2015,July,28,10,0,2,2,0,0,BB,PRT,Online TA,TA/TO,D,D,1,No Deposit,Transient,87.3,0,2,2,174.6
Resort Hotel,0,91,2015,July,28,10,0,2,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,73.8,0,1,2,147.6
Resort Hotel,0,37,2015,July,28,10,1,2,2,0,0,BB,GBR,Online TA,TA/TO,C,C,0,No Deposit,Transient,120.0,0,1,3,360.0
Resort Hotel,0,21,2015,July,28,10,1,2,2,0,0,BB,AUS,Direct,Direct,A,C,0,No Deposit,Transient,98.0,0,1,3,294.0
Resort Hotel,0,106,2015,July,28,10,1,2,2,0,0,BB,GBR,Online TA,TA/TO,E,E,0,No Deposit,Transient,96.3,0,2,3,288.9
Resort Hotel,0,30,2015,July,28,10,2,2,2,0,0,FB,PRT,Direct,Direct,F,F,0,No Deposit,Transient-Party,197.0,0,1,4,788.0
Resort Hotel,0,30,2015,July,28,10,2,2,2,0,0,FB,PRT,Direct,Direct,F,F,0,No Deposit,Transient-Party,197.0,0,1,4,788.0
Resort Hotel,1,51,2015,July,28,10,2,3,2,0,0,BB,PRT,Online TA,TA/TO,E,E,0,No Deposit,Transient,123.0,0,0,5,615.0
Resort Hotel,0,79,2015,July,28,10,2,3,2,0,0,BB,POL,Online TA,TA/TO,A,A,0,No Deposit,Transient,82.0,0,2,5,410.0
Resort Hotel,0,21,2015,July,28,10,2,3,2,0,2,HB,PRT,Direct,Direct,C,C,1,No Deposit,Transient,165.0,1,3,5,825.0
Resort Hotel,0,35,2015,July,28,10,2,3,2,2,0,BB,EST,Online TA,TA/TO,G,G,0,No Deposit,Transient,149.4,0,0,5,747.0
Resort Hotel,0,78,2015,July,28,10,2,5,2,0,0,HB,PRT,Online TA,TA/TO,A,A,1,No Deposit,Transient,106.84,1,2,7,747.88
Resort Hotel,0,31,2015,July,28,10,2,5,2,0,0,HB,PRT,Direct,Direct,D,D,1,No Deposit,Transient,161.0,1,1,7,1127.0
Resort Hotel,0,78,2015,July,28,10,2,5,2,0,0,HB,PRT,Online TA,TA/TO,D,D,1,No Deposit,Transient,134.43,0,2,7,941.01
Resort Hotel,0,78,2015,July,28,10,2,5,2,0,0,HB,PRT,Online TA,TA/TO,E,E,1,No Deposit,Transient,144.43,1,2,7,1011.01
Resort Hotel,0,44,2015,July,28,10,2,5,1,0,0,HB,RUS,Offline TA/TO,TA/TO,E,E,2,No Deposit,Transient,152.0,0,0,7,1064.0
Resort Hotel,0,34,2015,July,28,10,2,5,2,1,0,HB,GBR,Online TA,TA/TO,F,F,0,No Deposit,Transient,125.54,0,3,7,878.7800000000001
Resort Hotel,0,87,2015,July,28,10,2,5,2,1,1,FB,PRT,Offline TA/TO,TA/TO,C,C,0,No Deposit,Transient,133.83,0,2,7,936.8100000000001
Resort Hotel,0,11,2015,July,28,10,2,6,3,1,0,BB,PRT,Direct,Direct,C,C,0,No Deposit,Transient,159.75,1,0,8,1278.0
Resort Hotel,0,115,2015,July,28,10,2,7,2,0,0,BB,IRL,Online TA,TA/TO,A,A,0,No Deposit,Transient,120.6,0,2,9,1085.3999999999999
Resort Hotel,0,86,2015,July,28,10,3,7,2,0,0,BB,PRT,Online TA,TA/TO,D,D,0,No Deposit,Transient,112.2,0,0,10,1122.0
Resort Hotel,0,41,2015,July,28,10,4,7,2,0,1,BB,GBR,Online TA,TA/TO,F,F,0,No Deposit,Transient,110.6,0,0,11,1216.6
Resort Hotel,0,32,2015,July,28,10,4,9,2,0,0,BB,DNK,Online TA,TA/TO,C,C,0,No Deposit,Transient,105.9,0,0,13,1376.7
Resort Hotel,0,34,2015,July,28,10,2,5,2,1,0,HB,GBR,Online TA,TA/TO,D,D,0,No Deposit,Transient,95.27,0,3,7,666.89
Resort Hotel,0,34,2015,July,28,10,2,5,2,0,0,HB,GBR,Online TA,TA/TO,F,F,0,No Deposit,Transient,108.83,0,1,7,761.81
Resort Hotel,1,100,2015,July,28,11,2,3,2,1,0,HB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,153.96,0,0,5,769.8000000000001
Resort Hotel,0,44,2015,July,28,11,2,3,2,0,0,BB,ESP,Online TA,TA/TO,A,A,0,No Deposit,Transient,120.6,0,0,5,603.0
Resort Hotel,0,304,2015,July,28,11,2,4,2,0,1,BB,PRT,Direct,TA/TO,A,A,1,No Deposit,Transient,90.67,0,1,6,544.02
Resort Hotel,1,36,2015,July,28,11,2,4,2,0,0,BB,PRT,Online TA,TA/TO,E,E,0,No Deposit,Transient,126.67,0,0,6,760.02
Resort Hotel,0,117,2015,July,28,11,2,4,3,0,0,HB,PRT,Offline TA/TO,TA/TO,D,D,0,No Deposit,Transient,144.4,0,1,6,866.4000000000001
Resort Hotel,0,70,2015,July,28,11,2,4,2,0,0,BB,ESP,Online TA,TA/TO,A,A,0,No Deposit,Transient,99.5,1,2,6,597.0
Resort Hotel,0,110,2015,July,28,11,2,5,2,0,0,BB,PRT,Direct,Direct,E,E,0,No Deposit,Transient,139.4,0,1,7,975.8000000000001
Resort Hotel,1,109,2015,July,28,11,2,5,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,73.8,0,1,7,516.6
Resort Hotel,0,33,2015,July,28,11,2,2,2,0,0,BB,GBR,Online TA,TA/TO,E,E,0,No Deposit,Transient,89.97,0,1,4,359.88
Resort Hotel,0,33,2015,July,28,11,2,2,2,0,0,BB,PRT,Online TA,TA/TO,E,E,0,No Deposit,Transient,123.0,0,0,4,492.0
Resort Hotel,0,33,2015,July,28,11,2,2,2,0,0,BB,CZE,Online TA,TA/TO,E,E,1,No Deposit,Transient,123.0,0,0,4,492.0
Resort Hotel,0,0,2015,July,28,11,0,1,1,0,0,BB,GBR,Direct,Direct,A,A,0,No Deposit,Transient,123.0,0,0,1,123.0
Resort Hotel,0,0,2015,July,28,11,0,1,2,0,0,HB,DEU,Online TA,TA/TO,A,A,1,No Deposit,Transient,144.9,0,1,1,144.9
Resort Hotel,0,0,2015,July,28,11,0,1,2,0,0,BB,ESP,Direct,Direct,G,G,0,No Deposit,Transient,153.0,0,0,1,153.0
Resort Hotel,0,0,2015,July,28,11,0,1,2,0,0,BB,ESP,Online TA,TA/TO,A,A,0,No Deposit,Transient,131.0,0,1,1,131.0
Resort Hotel,0,84,2015,July,28,11,1,1,2,0,0,HB,PRT,Corporate,Corporate,A,A,0,No Deposit,Transient,100.0,1,0,2,200.0
Resort Hotel,0,71,2015,July,28,11,1,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,65.5,0,0,2,131.0
Resort Hotel,0,16,2015,July,28,11,1,1,2,0,0,BB,ROU,Online TA,TA/TO,C,C,0,No Deposit,Transient,123.0,0,1,2,246.0
Resort Hotel,0,54,2015,July,28,11,2,1,2,0,0,BB,PRT,Online TA,TA/TO,E,F,0,No Deposit,Transient,123.0,0,0,3,369.0
Resort Hotel,0,8,2015,July,28,11,2,1,2,0,0,BB,ESP,Online TA,TA/TO,A,A,0,No Deposit,Transient,131.0,0,0,3,393.0
Resort Hotel,0,36,2015,July,28,11,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,D,D,0,No Deposit,Transient,104.68,1,0,7,732.76
Resort Hotel,0,40,2015,July,28,11,2,5,2,0,0,HB,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,166.0,0,0,7,1162.0
Resort Hotel,1,59,2015,July,28,11,2,6,2,0,0,BB,PRT,Online TA,TA/TO,D,D,0,No Deposit,Transient,111.25,0,2,8,890.0
Resort Hotel,0,79,2015,July,28,11,2,6,2,2,0,HB,PRT,Direct,Direct,G,G,1,No Deposit,Transient,213.75,0,0,8,1710.0
Resort Hotel,0,32,2015,July,28,11,4,6,2,0,0,HB,PRT,Online TA,TA/TO,E,E,1,No Deposit,Transient,178.0,1,0,10,1780.0
Resort Hotel,0,110,2015,July,28,11,2,5,2,0,0,BB,PRT,Direct,Direct,A,A,0,No Deposit,Transient,113.9,0,1,7,797.3000000000001
Resort Hotel,0,33,2015,July,28,11,2,5,2,0,0,BB,PRT,Online TA,TA/TO,E,E,0,No Deposit,Transient,129.29,1,0,7,905.03
Resort Hotel,0,53,2015,July,29,12,1,0,2,2,0,BB,CN,Online TA,TA/TO,G,G,0,No Deposit,Transient,153.0,1,0,1,153.0
Resort Hotel,0,2,2015,July,29,12,1,0,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,98.0,1,2,1,98.0
Resort Hotel,0,8,2015,July,29,12,2,4,2,1,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,169.0,1,2,6,1014.0
Resort Hotel,1,72,2015,July,29,12,2,4,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,93.0,0,2,6,558.0
Resort Hotel,0,12,2015,July,29,12,2,5,2,0,0,BB,GBR,Online TA,TA/TO,A,A,0,No Deposit,Transient,132.29,0,0,7,926.03
Resort Hotel,0,48,2015,July,29,12,2,5,2,0,0,BB,BRA,Offline TA/TO,TA/TO,D,D,0,No Deposit,Transient,123.0,0,1,7,861.0
Resort Hotel,0,90,2015,July,29,12,2,5,2,0,0,FB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,117.22,0,1,7,820.54
Resort Hotel,0,34,2015,July,29,12,2,5,2,0,1,HB,ESP,Offline TA/TO,TA/TO,D,D,1,No Deposit,Transient,149.0,0,1,7,1043.0
Resort Hotel,1,58,2015,July,29,12,2,5,3,1,0,BB,PRT,Direct,Direct,C,C,0,No Deposit,Transient,164.57,0,1,7,1151.99
Resort Hotel,0,59,2015,July,29,12,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,A,A,0,No Deposit,Contract,107.0,0,0,7,749.0
Resort Hotel,0,90,2015,July,29,12,2,5,2,0,1,FB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,117.22,1,2,7,820.54
Resort Hotel,0,116,2015,July,29,12,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,E,E,0,No Deposit,Contract,119.25,0,0,7,834.75
Resort Hotel,0,31,2015,July,29,12,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,D,D,0,No Deposit,Transient,123.0,0,0,7,861.0
Resort Hotel,1,51,2015,July,29,12,2,5,2,0,0,HB,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,105.71,0,0,7,739.9699999999999
Resort Hotel,0,48,2015,July,29,12,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,D,D,0,No Deposit,Transient,123.0,0,1,7,861.0
Resort Hotel,0,59,2015,July,29,12,2,5,2,0,0,BB,ESP,Online TA,TA/TO,E,E,0,No Deposit,Transient,144.43,1,2,7,1011.01
Resort Hotel,1,97,2015,July,29,12,3,5,2,0,0,BB,PRT,Online TA,TA/TO,E,E,0,No Deposit,Transient,126.0,0,1,8,1008.0
Resort Hotel,0,12,2015,July,29,12,4,5,2,0,0,HB,FRA,Online TA,TA/TO,A,A,0,No Deposit,Transient,148.3,1,2,9,1334.7
Resort Hotel,0,64,2015,July,29,12,4,5,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,125.22,0,1,9,1126.98
Resort Hotel,0,31,2015,July,29,12,4,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,D,D,0,No Deposit,Transient,123.0,0,0,11,1353.0
Resort Hotel,0,59,2015,July,29,12,4,7,2,0,0,HB,GBR,Offline TA/TO,TA/TO,A,A,0,No Deposit,Contract,130.0,1,1,11,1430.0
Resort Hotel,1,55,2015,July,29,12,4,10,2,10,0,BB,PRT,Offline TA/TO,TA/TO,D,D,2,No Deposit,Contract,133.16,0,1,14,1864.24
Resort Hotel,0,81,2015,July,29,12,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,78.84,0,0,7,551.88
Resort Hotel,0,1,2015,July,29,12,1,0,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,80.1,0,0,1,80.1
Resort Hotel,0,34,2015,July,29,12,2,0,2,2,0,BB,BEL,Online TA,TA/TO,G,G,0,No Deposit,Transient,193.0,0,1,2,386.0
Resort Hotel,0,13,2015,July,29,12,2,0,2,0,0,BB,ESP,Online TA,TA/TO,A,A,0,No Deposit,Transient,88.2,0,0,2,176.4
Resort Hotel,0,40,2015,July,29,12,2,0,2,0,0,BB,FRA,Online TA,TA/TO,F,E,0,No Deposit,Transient,90.71,0,0,2,181.42
Resort Hotel,0,1,2015,July,29,12,2,0,2,0,0,BB,ESP,Online TA,TA/TO,A,B,0,No Deposit,Transient,114.5,0,1,2,229.0
Resort Hotel,0,34,2015,July,29,12,2,0,2,0,0,BB,BEL,Online TA,TA/TO,A,A,0,No Deposit,Transient,120.2,0,1,2,240.4
Resort Hotel,0,88,2015,July,29,12,2,1,2,0,0,BB,ITA,Offline TA/TO,TA/TO,D,D,1,No Deposit,Contract,79.5,0,0,3,238.5
Resort Hotel,0,9,2015,July,29,12,2,1,2,0,0,BB,ESP,Online TA,TA/TO,A,A,0,No Deposit,Transient,117.9,0,3,3,353.70000000000005
Resort Hotel,1,24,2015,July,29,12,2,1,2,0,0,HB,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,128.0,0,0,3,384.0
Resort Hotel,0,97,2015,July,29,12,2,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient,90.95,0,0,4,363.8
Resort Hotel,0,60,2015,July,29,12,2,2,2,0,1,BB,FIN,Online TA,TA/TO,E,E,2,No Deposit,Transient,107.0,0,2,4,428.0
Resort Hotel,0,100,2015,July,29,12,2,2,2,2,0,BB,CN,Direct,Direct,G,G,0,No Deposit,Transient,130.05,1,1,4,520.2
Resort Hotel,0,50,2015,July,29,12,2,3,2,0,0,BB,ESP,Offline TA/TO,TA/TO,D,D,0,No Deposit,Contract,123.0,0,0,5,615.0
Resort Hotel,1,47,2015,July,29,12,2,3,2,0,0,BB,PRT,Online TA,TA/TO,F,F,0,No Deposit,Transient,103.8,0,0,5,519.0
Resort Hotel,0,8,2015,July,29,12,2,3,2,2,0,BB,IRL,Online TA,TA/TO,H,H,0,No Deposit,Transient,196.0,0,1,5,980.0
Resort Hotel,0,34,2015,July,29,12,2,3,2,0,0,HB,ESP,Online TA,TA/TO,D,D,0,No Deposit,Transient,149.4,1,0,5,747.0
Resort Hotel,0,47,2015,July,29,13,2,5,2,0,0,BB,ESP,Online TA,TA/TO,G,G,0,No Deposit,Transient,175.71,0,0,7,1229.97
Resort Hotel,0,115,2015,July,29,13,2,5,2,0,1,HB,PRT,Offline TA/TO,TA/TO,A,A,1,No Deposit,Transient-Party,119.7,0,2,7,837.9
